'2021-01-11T22:32:46.816Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:22.285Z','error','griddersetup','process$','error adding gridder task: RxPg ORM c pgInsert$ method params [municipioDiscreteAreaSummary,DISCRETEPOLYAREASUMMARY,Desglose de área de municipios,Área de cada municipio en la celda, incluyendo su provincia,context.municipio,geom,[object Object],] duplicated: duplicate key value violates unique constraint "gridder_task_pkey"','undefined'
'2021-01-11T22:44:22.286Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:22.337Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:22.341Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:22.342Z','error','griddersetup','process$','error adding gridder task: RxPg ORM g pgInsert$ method params [gridderTaskPointAggregationsPoblacion,POINTAGGREGATIONS,Estadísticas de población,Estadísticas de población,poblacion.poblacion,geom,[object Object],] duplicated: duplicate key value violates unique constraint "gridder_task_pkey"','undefined'
'2021-01-11T22:44:22.343Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:22.369Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:22.372Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:22.374Z','error','griddersetup','process$','error adding gridder task: RxPg ORM c pgInsert$ method params [gridderTaskPointIdwMdt,POINTIDWINTERPOLATION,Interpolación MDT con IDW,Interpolación del Modelo Digital del Terreno (MDT) mediante el método Inverse Distance Weighting.,mdt.mdt,geom,[object Object]] duplicated: duplicate key value violates unique constraint "gridder_task_pkey"','undefined'
'2021-01-11T22:44:22.375Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:22.392Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:22.395Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:22.396Z','error','griddersetup','process$','error adding gridder task: RxPg ORM m pgInsert$ method params [gridderTaskMdtProcessing,MDTPROCESSING,Interpolación MDT por media de alturas e IDW,Interpolación del Modelo Digital del Terreno (MDT) mediante el método de media de alturas si la densidad de puntos de alturas es lo suficientemente alta en la celda o por interpolación Inverse Distance Weighting si no.,mdt.mdt,geom,[object Object]] duplicated: duplicate key value violates unique constraint "gridder_task_pkey"','undefined'
'2021-01-11T22:44:22.396Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:53.123Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:53.130Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:53.133Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:53.135Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:53.138Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:44:53.153Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:53.169Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:53.196Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:53.240Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:53.244Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:53.295Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:53.299Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:53.326Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:44:53.333Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:53.368Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:44:53.411Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:53.816Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:44:53.874Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:53.878Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:53.879Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:55.073Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:44:55.088Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:55.092Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:55.092Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:55.267Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:44:55.285Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:55.289Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:55.290Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:55.295Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:44:55.308Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:44:55.311Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:44:55.314Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:44:55.319Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:45:26.374Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:45:26.388Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:45:26.440Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:45:26.452Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:45:26.796Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:46:03.791Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:46:03.809Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:46:03.844Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:46:03.855Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:46:04.175Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:47:23.862Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:47:23.881Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:47:23.922Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:47:23.925Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:47:24.285Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:48:53.117Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:48:53.134Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:48:53.192Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:48:53.197Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:48:53.633Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:54:15.284Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:54:15.305Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:54:15.360Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:54:15.367Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:54:15.734Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:54:29.492Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:54:29.511Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:54:29.571Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:54:29.582Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:54:29.912Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:55:11.855Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:55:11.874Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:55:11.934Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:55:11.945Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:55:13.092Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:55:48.191Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:55:48.212Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:55:48.275Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:55:48.344Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:55:48.514Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:56:17.820Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:56:17.839Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:56:17.904Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:56:17.939Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:56:17.947Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:56:40.870Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:56:40.890Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:56:40.948Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:56:40.956Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:56:40.963Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:57:17.153Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:57:17.161Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:57:17.164Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:57:17.167Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:57:17.169Z','info','griddersetup','process$','initilizing process','undefined'
'2021-01-11T22:57:17.185Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:57:17.187Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:57:17.192Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:57:17.241Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:57:17.251Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:57:17.290Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:57:17.300Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:57:17.364Z','info','gridder','process$','connected with Cell PG at cell-db-postgis-dev','undefined'
'2021-01-11T22:57:17.372Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:57:17.416Z','info','griddersetup','process$','connected with source PG at 37north.io','undefined'
'2021-01-11T22:57:17.432Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:57:17.818Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:57:25.807Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:57:25.813Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:57:25.813Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:57:27.189Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:57:36.528Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:57:36.528Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:57:36.530Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:57:36.735Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:57:42.283Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:57:42.293Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:57:42.293Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:57:42.299Z','info','griddersetup','process$','GridderTask set up','undefined'
'2021-01-11T22:57:48.881Z','error','griddersetup','process$','error adding source connection: RxPg ORM n pgInsert$ method params [cellRawData,Cell Raw Data,Connection to Cell Raw Data database to consume original data vectors.,griddersetup,cell_raw_data,37north.io,200,10,3j329fjvkd2345-:k342ju,5632,postgres] duplicated: duplicate key value violates unique constraint "pg_connection_pkey"','undefined'
'2021-01-11T22:57:48.881Z','error','griddersetup','process$','error adding grid: RxPg ORM l pgInsert$ method params [eu-grid,eu-grid,A grid based on the official EU one,3035,2700000,1500000,[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]] duplicated: duplicate key value violates unique constraint "grid_pkey"','undefined'
'2021-01-11T22:57:48.888Z','info','griddersetup','process$','added objects to the DB','undefined'
'2021-01-11T22:57:48.893Z','info','griddersetup','process$','GridderTask set up','undefined'
